"","flybase_gene_id","external_gene_name","description","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"4975","FBgn0033388","CG8046","",2.21183662905941,-0.26810752715816,1.201913834827,0.257269543212957,0.572585004491025,-4.56272612313655
"7743","FBgn0040794","CG13056","",2.20829349406309,3.20554250987907,5.0209517219896,0.000531905297878626,0.0189020697551295,-0.429665171553307
"2656","FBgn0035657","alphaKap4","alpha Karyopherin-4",2.20492291148468,0.321608692428631,1.68545261620421,0.12300872043687,0.416127163294205,-4.31949450685429
"1449","FBgn0031959","spz3","spatzle 3",2.20411241128526,-0.630863458010375,1.47106641036838,0.172231378381182,0.484103233422717,-4.4654342396241
"3975","FBgn0036729","CG13733","",2.18959830245698,-0.375021078958666,1.56557378321799,0.148723481492738,0.453697497433998,-4.41720703357109
"5860","FBgn0260487","CG42534","",2.18847585210196,3.09626247899894,3.46910368816479,0.00609086093576854,0.0806285713901637,-2.15453568763988
"666","FBgn0038199","CCHa1","CCHamide-1",2.18416356542809,2.27081713246931,3.51580765597572,0.0056351405049973,0.076566466262003,-2.37398160037002
"1114","FBgn0266354","CG45002","",2.18219914449168,5.86423970780428,7.51014126314637,2.1180823104586e-05,0.00395551871478144,3.10112556437656
"6538","FBgn0003089","pip","pipe",2.1499558818977,0.897111678289106,1.77701934245248,0.106144114464472,0.387839284256971,-4.22325720488734
"768","FBgn0030757","CG9902","",2.14987015552375,4.03044872713931,3.34511824678216,0.00749516589380179,0.0907407711423859,-2.20351539367294
"5040","FBgn0032856","CG16798","",2.14507006752132,0.789731243784084,1.9717202069426,0.0771198788787156,0.335736322196336,-4.0960068389258
"1951","FBgn0039667","FipoQ","F-box involved in polyQ pathogenesis",2.14243424834552,0.853037117508456,1.89899480381043,0.08696626768795,0.354289450466973,-4.13387921716392
"6625","FBgn0265966","lncRNA:CR44753","long non-coding RNA:CR44753",2.14115675859383,-0.718134512018485,1.62031361875465,0.1364404554606,0.436128408525731,-4.40895758316314
"2874","FBgn0259685","crb","crumbs",2.13077588899757,3.05905651498724,3.64110107528745,0.00457915194758587,0.0690401679877305,-1.95891226713088
"4698","FBgn0053300","Muc30E","Mucin 30E",2.12351334133136,2.65865072152379,3.68910699572323,0.00423109411529459,0.0664070671186385,-2.02831844636354
"7276","FBgn0034733","CG4752","",2.10642151097491,0.52409668452339,1.4636661779592,0.174201458261651,0.485916059936024,-4.43414402796616
"5726","FBgn0036727","SecCl","Secretory chloride channel",2.09644438077119,-0.481213367315899,1.6797397625266,0.124137271411544,0.416846719496255,-4.37109713057854
"4370","FBgn0033312","CG8642","",2.09001264523714,-0.0133451293607529,1.26428760216067,0.234989122778983,0.548864588366943,-4.53969073489913
"6654","FBgn0042711","Hex-t1","Hex-t1",2.07750776650424,0.0219674108917149,1.34304825349175,0.209139276276661,0.523827890233663,-4.50335425202374
"2582","FBgn0031097","obst-A","obstructor-A",2.07030721157602,0.198319598501158,1.2053359518547,0.256004507631869,0.57097800189225,-4.56754755674549
"926","FBgn0039877","Mccc1","Methylcrotonoyl-CoA carboxylase 1",2.06886822395229,0.252903194973113,1.77950335191195,0.105717509254046,0.386887532384492,-4.26458343010722
"1656","FBgn0035057","CG3880","",2.05742254476033,-0.407061508422983,1.33954692101414,0.210235911375855,0.52506297510318,-4.50921003092843
"7236","FBgn0029095","aru","arouser",2.05555238579286,-0.200509193922772,1.24865258773902,0.240420949906277,0.555238601849318,-4.54467635657976
"3700","FBgn0029766","CG15784","",2.05428047921095,-1.43166616865364,0.889378223458834,0.394829994040561,0.68969346535529,-4.63626923333078
"6704","FBgn0034974","CG16786","",2.05334489891799,-0.676489467199078,1.14932129457796,0.277346605145188,0.592190095874419,-4.578627621433
"4752","FBgn0083228","Frq2","Frequenin 2",2.05272962462644,6.68045194070394,7.76252172543559,1.59375326967944e-05,0.00333626206755256,3.47834023956436
"2585","FBgn0261930","vnd","ventral nervous system defective",2.03454319509738,2.51119048864073,2.05638438120454,0.0669799060282836,0.315340089354564,-3.90161221308465
"3984","FBgn0033766","Nup188","Nucleoporin 188kDa",2.03033173390028,3.2287112456042,5.07217735802504,0.000493573613440585,0.0182785236499011,-0.322745200257219
"6485","FBgn0029826","CG6041","",2.02330525148471,1.53059376602947,2.70278144489372,0.0223325054041592,0.178273306573295,-3.37705454064534
"4111","FBgn0038488","m-cup","mann-cup",2.01079762613781,2.95498264059503,3.62800958720404,0.00467915072690696,0.0699065118599899,-1.97910839524283
"4833","FBgn0034566","CG9313","",2.01031754897302,-0.25668475922499,1.72132280516539,0.116132005927935,0.405357736663994,-4.33503108046913
"7445","FBgn0037183","CG14451","",2.00896635047399,-1.17197082626287,0.898080920779292,0.390393301075199,0.685733594470908,-4.64070224369524
"2370","FBgn0038381","EndoU","Endoribonuclease U-specific",2.00405597086914,-0.0102014337207452,1.61341331204969,0.137937457206278,0.439314761962786,-4.3692444689557
"1439","FBgn0033949","Had2","beta Hydroxy acid dehydrogenase 2",1.99598418696687,-2.38567104789703,0.768563094501661,0.460036491596805,0.738133201267233,-4.64767516894217
"2380","FBgn0035612","frm","farmer",1.99156626683138,1.4762480058055,1.84693031071422,0.0947222424725962,0.368180069251335,-4.13016105302542
"2510","FBgn0035241","CG12105","",1.98457829277859,3.28037461494495,3.58648006730165,0.00501167438824859,0.0723742151990134,-1.94200952710615
"4864","FBgn0000529","bsh","brain-specific homeobox",1.98411735654446,0.22455995493333,1.87001692672022,0.0912070654149001,0.362052394451321,-4.21302441466143
"822","FBgn0039147","CG10694","",1.97732933683532,-0.764970749987806,0.903345103660067,0.387726651580135,0.683622142205,-4.65563044623565
"1777","FBgn0053310","CG33310","",1.97443239929767,0.976277007224503,1.70490719055273,0.119234672157967,0.410969505504202,-4.26220909090363
"5892","FBgn0266376","lncRNA:CR45018","long non-coding RNA:CR45018",1.96709653449991,0.515267587231341,1.87211022187761,0.0908943950435702,0.361604365364358,-4.18275382192024
"7019","FBgn0031850","Tsp","Thrombospondin",1.96334946984041,-0.664265557265448,1.05138520756524,0.317988651269333,0.628255048684807,-4.60995468460626
"4686","FBgn0027287","Gmap","Golgi microtubule-associated protein",1.95421274985559,3.09929695672331,1.74400877806133,0.111964786785112,0.397242941715571,-4.31499734100139
"275","FBgn0267627","lncRNA:CR45965","long non-coding RNA:CR45965",1.95092327833786,4.17667724502511,5.66165258154647,0.000214418971633554,0.0115155600647903,0.736292420089815
"8000","FBgn0266099","CG44836","",1.93412557931427,1.13477256436039,1.83054930371456,0.0972920015695153,0.371318335762521,-4.16031248034393
"2809","FBgn0042710","Hex-t2","Hex-t2",1.91920891096245,-0.33971721545713,1.33014912041487,0.213203143313379,0.526725865485879,-4.51177348570312
"1362","FBgn0035042","CG3640","",1.90043833400618,-2.80896261698631,0.70890271128191,0.494687386223045,0.760512079424756,-4.65202251174313
"859","FBgn0039609","Nepl17","Neprilysin-like 17",1.89358723514809,4.40617290465511,4.3846315816842,0.00138976023285663,0.0334489045386772,-0.742949611183784
"7305","FBgn0031182","Cyp6t1","Cyp6t1",1.88194803549572,0.490722950039965,1.1639222141578,0.271652259792802,0.587232446006244,-4.59910197960464
"841","FBgn0267793","lncRNA:CR45232","long non-coding RNA:CR45232",1.87116996525583,0.256143971646335,1.73962748623959,0.112758834788742,0.398683023003052,-4.28112915756678
"3711","FBgn0031918","CG6055","",1.86885370160089,0.968010075052309,2.05140074239137,0.0675399997340549,0.316225742344575,-4.002596450326
"2369","FBgn0083946","lobo","lost boys",1.86526384272863,-0.527700435323421,1.09439067237719,0.299612729093874,0.613161898089883,-4.60006960080382
"969","FBgn0264443","CG43861","",1.86227950346182,1.36935289856976,1.19001245263894,0.261708129481008,0.577458566043351,-4.63505688769701
"6000","FBgn0263782","Hmgcr","HMG Coenzyme A reductase",1.86025686961341,2.59825745424269,1.2773517064731,0.23052784646925,0.543794185741754,-4.73348414533479
"3990","FBgn0039120","Nup98-96","Nucleoporin 98-96kD",1.85122969927411,4.01982484118109,3.96031851181149,0.00272083751296,0.0501280758833908,-1.34461165441716
"7324","FBgn0027602","CG8611","",1.84562859884488,3.6978765763833,3.16313244475182,0.0101876150549277,0.108857780112277,-2.46386256608711
"6105","FBgn0265153","lncRNA:CR44222","long non-coding RNA:CR44222",1.84283743087454,0.182341559913021,1.11671721306483,0.290400891933524,0.605674479897292,-4.61454917830745
"4425","FBgn0051673","CG31673","",1.84265731359347,1.22038912836821,1.48319352765738,0.169044557448736,0.480178674966465,-4.42713240316365
"5212","FBgn0030791","CG9132","",1.84218293331831,6.0242857199103,7.28109326270926,2.75861647914764e-05,0.00435914454022234,2.91138114450855
"1632","FBgn0030884","CG6847","",1.83142512612091,0.343584256631223,1.54423764509773,0.153769588514012,0.461562696700742,-4.38942702496905
"5085","FBgn0051559","CG31559","",1.83068615808127,0.466751875097328,1.73097318819724,0.114342382099244,0.40254985163217,-4.27190521168224
"555","FBgn0023441","fus","fusilli",1.82958782029218,-0.139424768864575,1.51796869278455,0.160188334738313,0.468923244226832,-4.42268499965926
"2796","FBgn0038045","NANS","N-acetylneuraminic acid synthase",1.82858996164941,-0.536994221726983,1.23171579336507,0.246419958342101,0.561144473871269,-4.55097138908042
"6095","FBgn0001180","hb","hunchback",1.82224873179691,5.57754957113717,3.54200607580001,0.00539512460601562,0.0752661101657561,-2.01444787709078
"408","FBgn0031134","CG1314","",1.81868792076872,0.883315800335974,2.03603485824987,0.069295030109617,0.318099029279734,-4.02036339828707
"5347","FBgn0010433","ato","atonal",1.81479286783907,5.61666361187117,4.88820120358281,0.000646806537079103,0.0208423894712902,-0.0086798190567503
"7628","FBgn0038852","HHEX","Hematopoietically expressed homeobox",1.81446511293328,-0.315357365230056,1.40241591417388,0.191264534104461,0.504136761618799,-4.47992819640308
"5324","FBgn0038714","Cpr92A","Cuticular protein 92A",1.81201268657817,-0.748181532669166,0.912418556701724,0.38316056212898,0.681330954125477,-4.64962849002473
"2404","FBgn0261584","CG42694","",1.8102798754677,0.716960624450171,1.59785524273873,0.141366487608283,0.44471695871681,-4.34481855771738
"4882","FBgn0000241","bw","brown",1.80861371599965,2.21674286350996,2.11022846096949,0.0612037167348029,0.304068339282434,-3.84566977858416
"5397","FBgn0031051","Ranbp21","Ranbp21",1.80565770389354,5.73724895953691,4.84602343402625,0.000688639764860087,0.0216802794936986,-0.0696799688815322
"6825","FBgn0000640","Fbp2","Fat body protein 2",1.79842761409814,-0.51892017234713,0.808553469506226,0.437710017121124,0.72193159588203,-4.6897216932156
"6726","FBgn0039016","Dcr-1","Dicer-1",1.79528346390424,3.18033706148758,2.90557251485072,0.0157885716024389,0.14209714442195,-2.83436462243065
"3633","FBgn0259216","RhoGAP102A","Rho GTPase activating protein at 102A",1.79338709271668,1.3961306472014,1.79104337314787,0.103756146569561,0.383276663148378,-4.17682455454284
"5125","FBgn0263077","CG43340","",1.78977730653645,1.14517164323435,1.96622750986212,0.0778254038217885,0.336564170614015,-4.05428897712854
"8035","FBgn0031857","LUBEL","Linear Ubiquitin E3 ligase",1.78080171217101,-0.120087280411567,1.00990089743012,0.336511845538602,0.645207134506925,-4.64455525391787
"3353","FBgn0267667","asRNA:CR46005","antisense RNA:CR46005",1.77471590068137,-0.00717625440813903,1.02277680689964,0.330678288205222,0.640785237895294,-4.64444642757523
"7372","FBgn0031289","CG13950","",1.77332954984376,2.75888605413047,4.0520775396961,0.00234815744424035,0.0454607577756675,-1.55110431853694
"120","FBgn0035934","TrpA1","Transient receptor potential cation channel A1",1.7721004203658,2.32656642598517,1.48492855425043,0.168592821622709,0.48001636010873,-4.49279714679836
"3388","FBgn0036747","CG6052","",1.76542401304158,-0.39948611846142,0.874191594229724,0.402656410010855,0.696406592519301,-4.67922757655165
"4870","FBgn0003132","Pp1-13C","Protein phosphatase 1 at 13C",1.76460559397886,1.6767969185659,1.70187794288748,0.119815357912335,0.412066802206159,-4.25270619775295
"8076","FBgn0015396","jumu","jumeau",1.758872240499,3.35599608070374,3.91499736693142,0.00292734060845605,0.0526738547684533,-1.51367063196306
"3866","FBgn0034530","Rcd6","Reduction in Cnn dots 6",1.75621004962559,-0.0241615225402462,1.01261674788511,0.335275067446968,0.644518131609233,-4.64568693649268
"3596","FBgn0005659","Ets98B","Ets at 98B",1.7556321507042,-1.02563546761565,0.785402797982019,0.450546093185607,0.731069756656029,-4.67318852491117
"1484","FBgn0004901","Prat","Phosphoribosylamidotransferase",1.74991477373305,-0.9354574262669,0.842642079396067,0.419256995562252,0.707956839736783,-4.66829505353802
"355","FBgn0015664","Dref","DNA replication-related element factor",1.73882677403623,7.32229163877871,9.00705331058471,4.30910001986098e-06,0.00157164777309057,4.74973881788553
"6751","FBgn0030052","CG12065","",1.72066627726885,3.09919312861587,3.56169629595258,0.00522173123462254,0.0740981678051027,-2.00435486463046
"6229","FBgn0259212","cno","canoe",1.71989092363521,4.98397766796621,4.11640110416883,0.00211916096590421,0.0425749282563201,-1.09639399109698
"4449","FBgn0265191","Gyg","Glycogenin",1.71690756651932,4.13417437283191,4.62689865206347,0.000957588131293799,0.0271327643960039,-0.461092119725831
"450","FBgn0005198","gig","gigas",1.71507777355723,4.78493925265431,3.07761071253602,0.0117780337306851,0.119481608845727,-2.64695058783778
"2072","FBgn0085249","CG34220","",1.70924250668436,0.519603157856245,1.45168764349305,0.177431570945957,0.488468040159427,-4.4413017827197
"1349","FBgn0261349","Mst36Fb","Male-specific transcript 36Fb",1.70749140380164,1.12348317359139,2.14373482719919,0.057852753343777,0.294350510356542,-3.90996496587551
"4483","FBgn0011653","mas","masquerade",1.70262014250546,1.63775789001793,0.910651053636139,0.384047035427855,0.68157980347963,-4.86364256386443
"2957","FBgn0051183","CG31183","",1.70209099582021,3.32588985202449,3.07389810991702,0.0118525617953131,0.119669148450872,-2.60015238600026
"514","FBgn0032780","CG13085","",1.69394016457345,-0.503146068870664,1.25983535188651,0.236525584929861,0.550107764327389,-4.54016153590217
"946","FBgn0034468","Obp56a","Odorant-binding protein 56a",1.68258438534998,0.0649970549105672,1.50027402452907,0.164642833564242,0.475161094405522,-4.42281907242234
"8130","FBgn0259234",NA,NA,1.68212235704896,6.03713286821561,6.6967185798788,5.56493116136445e-05,0.0055092818497508,2.28039976563386
"932","FBgn0032820","fbp","fructose-1,6-bisphosphatase",1.67422551450025,1.38030848561292,1.99612421263663,0.0740574002895236,0.329523387978397,-4.0011570536783
"8074","FBgn0029722","CG7024","",1.67316926033373,-0.09458919932201,1.259838203927,0.236524598074212,0.550107764327389,-4.54146482416689
"5117","FBgn0029681","CG15239","",1.67263421952411,0.83832563636294,1.93548582851085,0.0818872943491908,0.345713190661448,-4.09914465052865
"660","FBgn0038354","CG5404","",1.67046649465694,-0.161277661654405,1.2416191504203,0.24289761497263,0.557681472963386,-4.54877295098849
"652","FBgn0039685","Obp99b","Odorant-binding protein 99b",1.66808615720953,1.82794201846367,0.98022102119371,0.350249212165439,0.655533267055357,-4.85893077448938
"6146","FBgn0039044","p53","p53",1.66769515104117,1.33382459989824,1.68164088611272,0.123760680266234,0.416846719496255,-4.27023082059169
"166","FBgn0051201","GluRIIE","Glutamate receptor IIE",1.66444890133791,-0.424451856896445,1.15684295760144,0.274401514323467,0.590096111802128,-4.57992236671658
"4678","FBgn0023541","Cyp4d14","Cyp4d14",1.66061517987992,0.556977409310752,1.85406061534156,0.093623409206899,0.366859109896561,-4.18248088454306
"4073","FBgn0033955","CG12866","",1.65545298439515,1.27486729934858,1.3233845067304,0.215360542329338,0.529350157439477,-4.55134280406202
"6357","FBgn0042627","FASN2","Fatty acid synthase 2",1.65369664798431,-0.0657426755537029,0.771499882556012,0.458372127957526,0.737073145876124,-4.73190518911148
"6637","FBgn0085410","TrissinR","Trissin receptor",1.65147382779867,3.57485588860005,3.18489354146291,0.00981919854681577,0.106651952662115,-2.43463319585276
"6863","FBgn0035137","CG1233","",1.64055011228753,5.13924578856507,3.58359375026473,0.00503567927027192,0.0724661586056469,-1.90522615218312
"1275","FBgn0063649","CG6006","",1.63949983208094,0.660205543065816,1.34261349038598,0.209275185400731,0.52392699304389,-4.50841760382487
"1882","FBgn0267164","asRNA:CR45604","antisense RNA:CR45604",1.63641698925446,2.23156252934688,2.47765201150507,0.032822880362577,0.220167843215751,-3.43978243616855
"1646","FBgn0003575","su(sable)","suppressor of sable",1.63430903498147,3.46498517343726,3.03100810077064,0.0127492491725599,0.125612206775689,-2.65017606692165
"2600","FBgn0259734","Nost","Nostrin",1.63128352110737,-0.130072634984119,1.12354909622888,0.287626510394922,0.603068904290654,-4.60027362798269
